C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_097.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_097.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_097.jpg, 0, 0.3995142, 0, 0.3946872
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_198.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_198.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_198.jpg, 0, 0.7095838, 0, 1.068442
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_301.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_301.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_301.jpg, 0, 0.9975162, 0, 2.125408
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_406.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_406.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_406.jpg, -0.1890204, 0.851446, 0, 3.475406
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_512.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_512.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_512.jpg, -0.4874142, 0.5530521, 0, 4.248686
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_613.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_613.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_613.jpg, -0.4419075, 0.2544595, 0, 4.646864
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_713.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_713.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_713.jpg, -0.1342296, 0, 0, 4.719309
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_818.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_818.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_818.jpg, 0, 0, 0, 4.667734
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_16_922.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_16_922.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_16_922.jpg, 0, 0.1194882, 0, 4.658865
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_023.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_023.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_023.jpg, 0, 0.4674456, 0, 5.069501
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_129.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_129.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_129.jpg, 0, 0.7831622, 0, 5.797683
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_232.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_232.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_232.jpg, -0.2911884, 1, 0, 6.837885
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_333.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_333.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_333.jpg, -0.5915874, 1, 0, 7.911783
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_439.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_439.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_439.jpg, -0.5319705, 1, 0, 8.984942
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_543.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_543.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_543.jpg, -0.181272, 1, 0, 10.33768
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_646.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_646.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_646.jpg, 0, 1, 0, 11.52674
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_751.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_751.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_751.jpg, 0, 1, 0, 12.48562
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_852.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_852.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_852.jpg, -0.1857885, 1, 0, 13.58399
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_17_956.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_17_956.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_17_956.jpg, -0.07352221, 1, 0, 14.68535
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_056.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_056.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_056.jpg, -0.1176333, 1, 0, 15.62211
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_162.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_162.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_162.jpg, -0.06397256, 1, 0, 16.86222
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_264.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_264.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_264.jpg, 0, 1, 0, 18.05772
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_370.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_370.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_370.jpg, -0.1607091, 1, 0, 18.92921
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_474.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_474.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_474.jpg, -0.2459301, 1, 0, 20.02257
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_578.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_578.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_578.jpg, 0, 1, 0, 20.93244
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_680.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_680.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_680.jpg, -0.1045899, 1, 0, 21.99119
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_780.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_780.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_780.jpg, 0, 1, 0, 22.94261
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_884.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_884.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_884.jpg, -0.1675449, 1, 0, 24.11406
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_18_984.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_18_984.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_18_984.jpg, -0.4687353, 1, 0, 24.96351
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_085.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_085.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_085.jpg, -0.7708059, 1, 0, 25.62555
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_189.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_189.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_189.jpg, -0.6841642, 1, 0, 26.32211
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_295.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_295.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_295.jpg, -0.5826763, 1, 0, 27.26726
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_395.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_395.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_395.jpg, -0.4313854, 1, 0, 28.18332
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_497.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_497.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_497.jpg, -0.1302841, 1, 0, 29.14352
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_601.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_601.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_601.jpg, 0.1430658, 0.9052639, 0, 30.00126
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_708.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_708.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_708.jpg, 0.5073963, 0.5409334, 0, 30.02494
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_807.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_807.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_807.jpg, 0.4605486, 0.2402389, 0, 29.93262
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_19_911.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_19_911.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_19_911.jpg, 0.1723614, 0.1961635, 0, 29.80618
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_018.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_018.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_018.jpg, 0, 0.4965424, 0, 29.89787
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_122.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_122.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_122.jpg, -0.0829542, 0.8508919, 0, 30.13623
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_223.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_223.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_223.jpg, -0.3273177, 1, 0, 30.16301
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_323.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_323.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_323.jpg, -0.02717194, 0.9567211, 0, 30.19002
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_430.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_430.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_430.jpg, 0, 0.6610519, 0, 30.1102
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_532.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_532.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_532.jpg, 0, 0.548695, 0, 30.06775
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_639.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_639.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_639.jpg, 0, 0.8516413, 0, 30.13809
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_750.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_750.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_750.jpg, -0.0757827, 1, 0, 30.18928
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_858.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_858.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_858.jpg, -0.3544029, 1, 0, 30.16084
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_20_960.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_20_960.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_20_960.jpg, -0.08998294, 0.7432483, 0, 30.13254
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_063.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_063.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_063.jpg, 0, 0.3866089, 0, 30.0453
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_166.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_166.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_166.jpg, 0, 0.4746244, 0, 30.04533
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_269.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_269.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_269.jpg, 0, 0.7826688, 0, 30.11996
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_375.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_375.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_375.jpg, 0, 0.9334754, 0, 30.1924
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_478.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_478.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_478.jpg, -0.1572102, 0.6453143, 0, 30.10178
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_580.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_580.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_580.jpg, -0.4586283, 0.437744, 0, 29.9903
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_682.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_682.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_682.jpg, -0.198657, 0.6099354, 0, 30.10133
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_785.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_785.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_785.jpg, 0, 0.302853, 0, 30.02186
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_892.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_892.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_892.jpg, 0, 0.005102444, 0, 29.88944
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_21_994.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_21_994.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_21_994.jpg, 0, 0.2827023, 0, 29.73909
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_22_097.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_22_097.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_22_097.jpg, 0, 0.4937604, 0, 29.9476
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_22_204.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_22_204.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_22_204.jpg, 0, 0.3507681, 0, 30.01585
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_22_311.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_22_311.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_22_311.jpg, 0, 0.669471, 0, 30.09402
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_22_411.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_22_411.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_22_411.jpg, -0.1181586, 0.9475822, 0, 30.16275
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_22_515.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_22_515.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_22_515.jpg, -0.3194454, 0.9445894, 0, 30.16819
C:\Users\Shino\Desktop\simulator-windows-64\IMG\center_2024_07_19_14_53_22_623.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\left_2024_07_19_14_53_22_623.jpg, C:\Users\Shino\Desktop\simulator-windows-64\IMG\right_2024_07_19_14_53_22_623.jpg, 0, 0.5958241, 0, 30.09716
